run,process,baseline,improved,delta,gain_percent
18,N12,295.52719371847894,295.27856767464397,0.24862604383497455,0.08412966695437757
19,N01,292.92510044397926,292.62613582406277,0.2989646199164895,0.10206179650134327
19,N02,292.92510044397926,292.5951002307017,0.3300002132775717,0.11265685759854605
19,N03,292.92510044397926,292.92510044397926,0.0,0.0
19,N04,292.92510044397926,292.92510044397926,0.0,0.0
19,N05,292.92510044397926,292.92510044397926,0.0,0.0
19,N06,292.92510044397926,266.1209495807143,26.804150863264965,9.150513500768144
19,N07,292.92510044397926,292.5999186082066,0.32518183577263926,0.11101193966640936
19,N08,292.92510044397926,292.65565432020827,0.2694461237709902,0.09198464841783699
19,N09,292.92510044397926,292.6347199278371,0.290380516142136,0.09913131913312088
19,N10,292.92510044397926,292.6050133003426,0.3200871436366697,0.10927269228602178
19,N11,292.92510044397926,292.60226920363857,0.32283124034069033,0.11020948353397612
19,N12,292.92510044397926,292.59363295570347,0.3314674882757913,0.1131577620946086
20,N01,300.55807087481236,299.8387177852928,0.7193530895195863,0.23933913583681782
20,N02,300.55807087481236,300.20860972792576,0.3494611468865969,0.11627075788364157
20,N03,300.55807087481236,300.55807087481236,0.0,0.0
20,N04,300.55807087481236,300.55807087481236,0.0,0.0
20,N05,300.55807087481236,300.55807087481236,0.0,0.0
20,N06,300.55807087481236,273.48101318998005,27.07705768483231,9.008927162069249
20,N07,300.55807087481236,300.22256406418586,0.335506810626498,0.11162794918464938
20,N08,300.55807087481236,300.28740535543204,0.2706655193803158,0.09005431748763541
20,N09,300.55807087481236,300.2042357316959,0.3538351431164415,0.11772604944081504
20,N10,300.55807087481236,300.2138468572955,0.34422401751686493,0.1145282894965879
20,N11,300.55807087481236,300.26962825585457,0.288442618957788,0.09596901461279653
20,N12,300.55807087481236,300.2408098181675,0.3172610566448384,0.10555732398781037
21,N01,290.3662654167194,290.01122335450714,0.35504206221224877,0.1222738673525693
21,N02,290.3662654167194,290.042805424442,0.3234599922773782,0.11139723542373778
21,N03,290.3662654167194,290.3662654167194,0.0,0.0
21,N04,290.3662654167194,290.3662654167194,0.0,0.0
21,N05,290.3662654167194,290.3662654167194,0.0,0.0
21,N06,290.3662654167194,263.86008180700804,26.506183609711343,9.128534119371949
21,N07,290.3662654167194,290.05894723421153,0.30731818250785636,0.10583811520488044
21,N08,290.3662654167194,289.9827904930117,0.38347492370769487,0.13206593512416137
21,N09,290.3662654167194,290.12422532210644,0.24204009461294618,0.08335682324032447
21,N10,290.3662654167194,290.0753420234062,0.2909233933131645,0.10019187073802997
21,N11,290.3662654167194,290.03093010442416,0.3353353122952285,0.1154870080427462
21,N12,290.3662654167194,290.07341644568527,0.2928489710341182,0.10085502550161458
22,N01,298.9617891550898,298.64725293085684,0.31453622423293837,0.10520950691453387
22,N02,298.9617891550898,298.68596007185374,0.27582908323603306,0.0922623202167631
22,N03,298.9617891550898,298.9617891550898,0.0,0.0
22,N04,298.9617891550898,298.9617891550898,0.0,0.0
22,N05,298.9617891550898,298.9617891550898,0.0,0.0
22,N06,298.9617891550898,271.4446870651577,27.517102089932052,9.204220434892182
22,N07,298.9617891550898,298.6344152453707,0.32737390971908553,0.1095035959760251
22,N08,298.9617891550898,298.5991339826695,0.36265517242026135,0.12130485753553272
22,N09,298.9617891550898,298.6947125032439,0.26707665184585494,0.08933471150298272
22,N10,298.9617891550898,298.72394916405494,0.2378399910348321,0.07955531431190692
22,N11,298.9617891550898,298.65721937980624,0.30456977528353946,0.1018758203663079
22,N12,298.9617891550898,298.6725931372854,0.289196017804386,0.09673343828376753
23,N01,297.28044907715696,296.91137636900424,0.3690727081527143,0.12414967391849041
23,N02,297.28044907715696,297.05472993550075,0.22571914165621365,0.07592801422256662
23,N03,297.28044907715696,297.28044907715696,0.0,0.0
23,N04,297.28044907715696,297.28044907715696,0.0,0.0
23,N05,297.28044907715696,297.28044907715696,0.0,0.0
23,N06,297.28044907715696,270.1192278239942,27.16122125316275,9.136564929674623
23,N07,297.28044907715696,297.0369693282806,0.24347974887638202,0.08190237522588935
23,N08,297.28044907715696,296.9332482477285,0.3472008294284592,0.11679235230781886
23,N09,297.28044907715696,297.0489299345559,0.23151914260108697,0.07787903419810761
23,N10,297.28044907715696,297.0323356128688,0.24811346428816705,0.08346107692530128
23,N11,297.28044907715696,297.03560484691127,0.2448442302456897,0.08236136315245614
23,N12,297.28044907715696,296.9951867619828,0.28526231517417955,0.09595730767351666
