run,process,baseline,improved,delta,gain_percent
19,N04,332.5,332.2,0.30000000000001137,0.09022556390977786
19,N05,332.5,332.2,0.30000000000001137,0.09022556390977786
19,N06,332.5,332.05,0.44999999999998863,0.13533834586465823
19,N07,332.5,332.2,0.30000000000001137,0.09022556390977786
19,N08,332.5,332.2,0.30000000000001137,0.09022556390977786
19,N09,332.5,332.2,0.30000000000001137,0.09022556390977786
19,N10,332.5,332.2,0.30000000000001137,0.09022556390977786
19,N11,332.5,332.2,0.30000000000001137,0.09022556390977786
19,N12,332.5,332.2,0.30000000000001137,0.09022556390977786
20,N01,332.5,332.2,0.30000000000001137,0.09022556390977786
20,N02,332.5,332.2,0.30000000000001137,0.09022556390977786
20,N03,332.5,332.2,0.30000000000001137,0.09022556390977786
20,N04,332.5,332.2,0.30000000000001137,0.09022556390977786
20,N05,332.5,332.2,0.30000000000001137,0.09022556390977786
20,N06,332.5,332.05,0.44999999999998863,0.13533834586465823
20,N07,332.5,332.2,0.30000000000001137,0.09022556390977786
20,N08,332.5,332.2,0.30000000000001137,0.09022556390977786
20,N09,332.5,332.2,0.30000000000001137,0.09022556390977786
20,N10,332.5,332.2,0.30000000000001137,0.09022556390977786
20,N11,332.5,332.2,0.30000000000001137,0.09022556390977786
20,N12,332.5,332.2,0.30000000000001137,0.09022556390977786
21,N01,332.5,332.2,0.30000000000001137,0.09022556390977786
21,N02,332.5,332.2,0.30000000000001137,0.09022556390977786
21,N03,332.5,332.2,0.30000000000001137,0.09022556390977786
21,N04,332.5,332.2,0.30000000000001137,0.09022556390977786
21,N05,332.5,332.2,0.30000000000001137,0.09022556390977786
21,N06,332.5,332.05,0.44999999999998863,0.13533834586465823
21,N07,332.5,332.2,0.30000000000001137,0.09022556390977786
21,N08,332.5,332.2,0.30000000000001137,0.09022556390977786
21,N09,332.5,332.2,0.30000000000001137,0.09022556390977786
21,N10,332.5,332.2,0.30000000000001137,0.09022556390977786
21,N11,332.5,332.2,0.30000000000001137,0.09022556390977786
21,N12,332.5,332.2,0.30000000000001137,0.09022556390977786
22,N01,332.5,332.2,0.30000000000001137,0.09022556390977786
22,N02,332.5,332.2,0.30000000000001137,0.09022556390977786
22,N03,332.5,332.2,0.30000000000001137,0.09022556390977786
22,N04,332.5,332.2,0.30000000000001137,0.09022556390977786
22,N05,332.5,332.2,0.30000000000001137,0.09022556390977786
22,N06,332.5,332.05,0.44999999999998863,0.13533834586465823
22,N07,332.5,332.2,0.30000000000001137,0.09022556390977786
22,N08,332.5,332.2,0.30000000000001137,0.09022556390977786
22,N09,332.5,332.2,0.30000000000001137,0.09022556390977786
22,N10,332.5,332.2,0.30000000000001137,0.09022556390977786
22,N11,332.5,332.2,0.30000000000001137,0.09022556390977786
22,N12,332.5,332.2,0.30000000000001137,0.09022556390977786
23,N01,332.5,332.2,0.30000000000001137,0.09022556390977786
23,N02,332.5,332.2,0.30000000000001137,0.09022556390977786
23,N03,332.5,332.2,0.30000000000001137,0.09022556390977786
23,N04,332.5,332.2,0.30000000000001137,0.09022556390977786
23,N05,332.5,332.2,0.30000000000001137,0.09022556390977786
23,N06,332.5,332.05,0.44999999999998863,0.13533834586465823
23,N07,332.5,332.2,0.30000000000001137,0.09022556390977786
23,N08,332.5,332.2,0.30000000000001137,0.09022556390977786
23,N09,332.5,332.2,0.30000000000001137,0.09022556390977786
23,N10,332.5,332.2,0.30000000000001137,0.09022556390977786
23,N11,332.5,332.2,0.30000000000001137,0.09022556390977786
23,N12,332.5,332.2,0.30000000000001137,0.09022556390977786
24,N01,332.5,332.2,0.30000000000001137,0.09022556390977786
24,N02,332.5,332.2,0.30000000000001137,0.09022556390977786
24,N03,332.5,332.2,0.30000000000001137,0.09022556390977786
24,N04,332.5,332.2,0.30000000000001137,0.09022556390977786
24,N05,332.5,332.2,0.30000000000001137,0.09022556390977786
24,N06,332.5,332.05,0.44999999999998863,0.13533834586465823
24,N07,332.5,332.2,0.30000000000001137,0.09022556390977786
24,N08,332.5,332.2,0.30000000000001137,0.09022556390977786
24,N09,332.5,332.2,0.30000000000001137,0.09022556390977786
24,N10,332.5,332.2,0.30000000000001137,0.09022556390977786
24,N11,332.5,332.2,0.30000000000001137,0.09022556390977786
24,N12,332.5,332.2,0.30000000000001137,0.09022556390977786
25,N01,332.5,332.2,0.30000000000001137,0.09022556390977786
25,N02,332.5,332.2,0.30000000000001137,0.09022556390977786
25,N03,332.5,332.2,0.30000000000001137,0.09022556390977786
25,N04,332.5,332.2,0.30000000000001137,0.09022556390977786
25,N05,332.5,332.2,0.30000000000001137,0.09022556390977786
25,N06,332.5,332.05,0.44999999999998863,0.13533834586465823
25,N07,332.5,332.2,0.30000000000001137,0.09022556390977786
25,N08,332.5,332.2,0.30000000000001137,0.09022556390977786
25,N09,332.5,332.2,0.30000000000001137,0.09022556390977786
25,N10,332.5,332.2,0.30000000000001137,0.09022556390977786
25,N11,332.5,332.2,0.30000000000001137,0.09022556390977786
25,N12,332.5,332.2,0.30000000000001137,0.09022556390977786
26,N01,332.5,332.2,0.30000000000001137,0.09022556390977786
26,N02,332.5,332.2,0.30000000000001137,0.09022556390977786
26,N03,332.5,332.2,0.30000000000001137,0.09022556390977786
26,N04,332.5,332.2,0.30000000000001137,0.09022556390977786
26,N05,332.5,332.2,0.30000000000001137,0.09022556390977786
26,N06,332.5,332.05,0.44999999999998863,0.13533834586465823
26,N07,332.5,332.2,0.30000000000001137,0.09022556390977786
26,N08,332.5,332.2,0.30000000000001137,0.09022556390977786
26,N09,332.5,332.2,0.30000000000001137,0.09022556390977786
26,N10,332.5,332.2,0.30000000000001137,0.09022556390977786
26,N11,332.5,332.2,0.30000000000001137,0.09022556390977786
26,N12,332.5,332.2,0.30000000000001137,0.09022556390977786
27,N01,332.5,332.2,0.30000000000001137,0.09022556390977786
27,N02,332.5,332.2,0.30000000000001137,0.09022556390977786
27,N03,332.5,332.2,0.30000000000001137,0.09022556390977786
27,N04,332.5,332.2,0.30000000000001137,0.09022556390977786
