run,process,baseline,improved,delta,gain_percent
0,N01,334.0987169657695,333.9757567989362,0.1229601668333089,0.03680354356042228
0,N02,334.0987169657695,333.7866746516342,0.31204231413528305,0.09339823779306933
0,N03,334.0987169657695,333.99447030034935,0.10424666542013483,0.03120235431218838
0,N04,334.0987169657695,333.92747431916985,0.17124264659963728,0.05125510452564299
0,N05,334.0987169657695,333.7390809543773,0.35963601139218326,0.10764363738308826
0,N06,334.0987169657695,306.2861260353955,27.812590930373972,8.324662597618879
0,N07,334.0987169657695,332.79064163408435,1.3080753316851315,0.3915236022349502
0,N08,334.0987169657695,333.95326103255746,0.14545593321201977,0.04353681287166471
0,N09,334.0987169657695,333.75921902339695,0.3394979423725317,0.10161605691150123
0,N10,334.0987169657695,332.8279885112344,1.2707284545350603,0.38034520637361635
0,N11,334.0987169657695,333.20680612139955,0.8919108443699315,0.26696027224232455
0,N12,334.0987169657695,333.91224466857955,0.18647229718993685,0.05581353286341477
1,N01,287.0281124700444,286.2445215369784,0.783590933065966,0.2730014584016558
1,N02,287.0281124700444,286.222592701067,0.8055197689773763,0.2806414194224422
1,N03,287.0281124700444,286.71224142946113,0.31587104058326076,0.11004881642603094
1,N04,287.0281124700444,286.65937247937995,0.3687399906644373,0.12846824915204805
1,N05,287.0281124700444,285.3285328126067,1.6995796574377096,0.5921300331217855
1,N06,287.0281124700444,264.1323692041737,22.895743265870692,7.9768295407859044
1,N07,287.0281124700444,286.8221376632478,0.20597480679657565,0.07176119615045448
1,N08,287.0281124700444,286.75465467783545,0.2734577922089443,0.09527212852277096
1,N09,287.0281124700444,286.8534299128347,0.17468255720967818,0.06085904119510554
1,N10,287.0281124700444,286.37907063828516,0.6490418317592344,0.22612483013383278
1,N11,287.0281124700444,286.81558018544166,0.21253228460273021,0.07404580783873951
1,N12,287.0281124700444,286.71003515221634,0.31807731782805604,0.11081747884930682
2,N01,325.04702323181164,324.6625940106977,0.3844292211139191,0.11826880224642397
2,N02,325.04702323181164,324.79590423619896,0.25111899561267137,0.07725620530712644
2,N03,325.04702323181164,324.64469066397004,0.4023325678415972,0.12377672739204516
2,N04,325.04702323181164,324.7871205974723,0.25990263433931204,0.07995847239430308
2,N05,325.04702323181164,323.6618386836122,1.3851845481994474,0.42614897205552454
2,N06,325.04702323181164,299.0285708099979,26.01845242181372,8.00451951939837
2,N07,325.04702323181164,324.89432813410076,0.15269509771087542,0.04697631013282003
2,N08,325.04702323181164,323.9631320187932,1.0838912130184326,0.3334567418097661
2,N09,325.04702323181164,324.7686660038571,0.27835722795452966,0.08563598742942971
2,N10,325.04702323181164,323.9425042309713,1.1045190008403551,0.3398028352509023
2,N11,325.04702323181164,324.6464218386614,0.40060139315022525,0.12324413531531744
2,N12,325.04702323181164,324.33183216413397,0.7151910676776652,0.22002695504386055
3,N01,306.8361930149637,306.5284336422748,0.3077593726889063,0.10030087052797503
3,N02,306.8361930149637,305.8624572632641,0.9737357516996212,0.31734709720249143
3,N03,306.8361930149637,306.40389625030326,0.43229676466046385,0.14088845269937947
3,N04,306.8361930149637,306.1737276118308,0.6624654031328987,0.2159019757817787
3,N05,306.8361930149637,306.5222993289199,0.31389368604379797,0.10230008492788531
3,N06,306.8361930149637,294.9342910702434,11.90190194472035,3.878910707297141
3,N07,306.8361930149637,305.8512556217487,0.9849373932150343,0.32099778827819087
3,N08,306.8361930149637,306.4306782344427,0.40551478052100265,0.1321600221070487
3,N09,306.8361930149637,306.4074215415764,0.4287714733873145,0.13973953632204145
3,N10,306.8361930149637,306.64774654233463,0.18844647262909575,0.06141598576668093
3,N11,306.8361930149637,306.57239001022754,0.26380300473618945,0.08597519156526764
3,N12,306.8361930149637,305.9858677089606,0.8503253060031284,0.2771267944787921
4,N01,308.79727079082863,308.5234723984231,0.2737983924055243,0.08866606615541894
4,N02,308.79727079082863,308.60935552657503,0.18791526425360416,0.06085392651701677
4,N03,308.79727079082863,308.3832437687947,0.4140270220339062,0.13407729316181602
4,N04,308.79727079082863,308.3785663589459,0.41870443188275885,0.13559201181100417
4,N05,308.79727079082863,308.6665374168617,0.1307333739669616,0.04233631133855359
4,N06,308.79727079082863,284.2988371778794,24.498433612949214,7.933500691314018
4,N07,308.79727079082863,307.7012122937799,1.0960584970487162,0.35494436017576014
4,N08,308.79727079082863,308.47081426840833,0.3264565224203011,0.10571872011182197
4,N09,308.79727079082863,306.7575074008725,2.0397633899561356,0.6605509772584159
4,N10,308.79727079082863,308.6854040051298,0.11186678569885089,0.036226610880452564
4,N11,308.79727079082863,308.06109954981326,0.73617124101537,0.23839952961049113
4,N12,308.79727079082863,308.6662827831053,0.13098800772331742,0.042418771185333874
5,N01,333.644125625148,333.402946769164,0.24117885598400335,0.07228625875912165
5,N02,333.644125625148,333.3747462454971,0.26937937965089986,0.08073853515213689
5,N03,333.644125625148,333.4630430909587,0.18108253418927234,0.05427415628852405
