run,job,process,server,release,first_component,ready,start,finish,service,queue_wait,sync_wait
0,48,N02,0,240.0,242.42536989075907,242.42536989075907,242.42536989075907,244.78425419970804,2.3588843089489644,0.0,0.0
0,49,N02,0,245.0,247.692429699817,247.692429699817,247.692429699817,251.38487542005194,3.692445720234917,0.0,0.0
0,50,N02,0,250.0,253.65575681719164,253.65575681719164,253.65575681719164,257.06235241572506,3.406595598533406,0.0,0.0
0,51,N02,0,255.0,257.5306064554595,257.5306064554595,257.5306064554595,260.681384256566,3.150777801106465,0.0,0.0
0,52,N02,0,260.0,262.6999877160059,262.6999877160059,262.6999877160059,266.00469264741054,3.3047049314046153,0.0,0.0
0,53,N02,0,265.0,267.2435691769746,267.2435691769746,267.2435691769746,270.7405943080615,3.49702513108688,0.0,0.0
0,54,N02,0,270.0,272.8248384456693,272.8248384456693,272.8248384456693,276.0585355034378,3.233697057768521,0.0,0.0
0,55,N02,0,275.0,277.9602858577589,277.9602858577589,277.9602858577589,280.511891236037,2.5516053782780914,0.0,0.0
0,56,N02,0,280.0,282.8672650260525,282.8672650260525,282.8672650260525,285.5842213793179,2.7169563532654113,0.0,0.0
0,57,N02,0,285.0,288.54850546376355,288.54850546376355,288.54850546376355,290.8422330442911,2.293727580527536,0.0,0.0
0,58,N02,0,290.0,292.56681921987376,292.56681921987376,292.56681921987376,295.15311017528546,2.5862909554117057,0.0,0.0
0,59,N02,0,295.0,298.7661790658337,298.7661790658337,298.7661790658337,302.1655991960734,3.3994201302396907,0.0,0.0
0,0,N03,0,0.0,5.430478938367696,5.430478938367696,5.430478938367696,7.631533380574117,2.2010544422064204,0.0,0.0
0,1,N03,0,5.0,10.527639844551583,10.527639844551583,10.527639844551583,13.360543478936005,2.832903634384423,0.0,0.0
0,2,N03,0,10.0,15.183087925182775,15.183087925182775,15.183087925182775,17.603125224289162,2.420037299106385,0.0,0.0
0,3,N03,0,15.0,20.888592624153755,20.888592624153755,20.888592624153755,23.621789978813254,2.733197354659498,0.0,0.0
0,4,N03,0,20.0,25.83068458914814,25.83068458914814,25.83068458914814,28.500060729390192,2.6693761402420497,0.0,0.0
0,5,N03,0,25.0,31.794633338524225,31.794633338524225,31.794633338524225,35.07786899913552,3.2832356606112953,0.0,0.0
0,6,N03,0,30.0,36.21274724641137,36.21274724641137,36.21274724641137,38.602969143907984,2.3902218974966143,0.0,0.0
0,7,N03,0,35.0,41.90525879208883,41.90525879208883,41.90525879208883,44.84438650030772,2.939127708218892,0.0,0.0
0,8,N03,0,40.0,45.174739471632286,45.174739471632286,45.174739471632286,47.86351598615895,2.6887765145266678,0.0,0.0
0,9,N03,0,45.0,49.79922420447075,49.79922420447075,49.79922420447075,52.45452852082471,2.6553043163539662,0.0,0.0
0,10,N03,0,50.0,56.31695912283372,56.31695912283372,56.31695912283372,59.33247269065336,3.015513567819637,0.0,0.0
0,11,N03,0,55.0,60.70053429540246,60.70053429540246,60.70053429540246,62.900762694985936,2.200228399583471,0.0,0.0
0,12,N03,0,60.0,65.81882199811683,65.81882199811683,65.81882199811683,68.9061654889109,3.0873434907940633,0.0,0.0
0,13,N03,0,65.0,71.63844302934221,71.63844302934221,71.63844302934221,75.13999337980077,3.5015503504585594,0.0,0.0
0,14,N03,0,70.0,75.62473466836471,75.62473466836471,75.62473466836471,78.5477024094002,2.9229677410354977,0.0,0.0
0,15,N03,0,75.0,80.83586866994602,80.83586866994602,80.83586866994602,83.84433572887546,3.008467058929447,0.0,0.0
0,16,N03,0,80.0,87.10351184131375,87.10351184131375,87.10351184131375,90.45198014954453,3.348468308230779,0.0,0.0
0,17,N03,0,85.0,90.67270108790889,90.67270108790889,90.67270108790889,93.51165951189614,2.838958423987253,0.0,0.0
0,18,N03,0,90.0,96.33149043990875,96.33149043990875,96.33149043990875,99.11579570797899,2.7843052680702347,0.0,0.0
0,19,N03,0,95.0,102.12256184825398,102.12256184825398,102.12256184825398,105.27626952031709,3.1537076720631014,0.0,0.0
0,20,N03,0,100.0,106.21633164551662,106.21633164551662,106.21633164551662,108.82955222581431,2.613220580297694,0.0,0.0
0,21,N03,0,105.0,111.16908040620022,111.16908040620022,111.16908040620022,114.59694203789763,3.4278616316974118,0.0,0.0
0,22,N03,0,110.0,115.77116275513536,115.77116275513536,115.77116275513536,119.26990945003851,3.4987466949031463,0.0,0.0
0,23,N03,0,115.0,121.03744506952063,121.03744506952063,121.03744506952063,124.47202501984049,3.434579950319858,0.0,0.0
0,24,N03,0,120.0,125.749592151134,125.749592151134,125.749592151134,128.99174988515767,3.2421577340236736,0.0,0.0
0,25,N03,0,125.0,129.77469122200637,129.77469122200637,129.77469122200637,132.7734677345791,2.9987765125727326,0.0,0.0
0,26,N03,0,130.0,136.4193886947635,136.4193886947635,136.4193886947635,140.69484484089585,4.275456146132353,0.0,0.0
0,27,N03,0,135.0,140.8756003430237,140.8756003430237,140.8756003430237,143.3613166819283,2.4857163389045827,0.0,0.0
0,28,N03,0,140.0,145.81591091034514,145.81591091034514,145.81591091034514,148.1319476828672,2.3160367725220787,0.0,0.0
0,29,N03,0,145.0,150.74543611892827,150.74543611892827,150.74543611892827,153.33798764458183,2.592551525653552,0.0,0.0
0,30,N03,0,150.0,155.1955387374923,155.1955387374923,155.1955387374923,158.09524863745222,2.8997098999598916,0.0,0.0
0,31,N03,0,155.0,160.0560634889736,160.0560634889736,160.0560634889736,162.98963599927217,2.933572510298588,0.0,0.0
0,32,N03,0,160.0,166.90115000722787,166.90115000722787,166.90115000722787,169.59452567132135,2.6933756640934883,0.0,0.0
0,33,N03,0,165.0,170.794092085451,170.794092085451,170.794092085451,173.4853070853419,2.6912149998908985,0.0,0.0
0,34,N03,0,170.0,175.27028343386624,175.27028343386624,175.27028343386624,178.3880180098376,3.117734575971345,0.0,0.0
0,35,N03,0,175.0,180.82574851012137,180.82574851012137,180.82574851012137,183.18195005228614,2.3562015421647646,0.0,0.0
0,36,N03,0,180.0,185.4319779836168,185.4319779836168,185.4319779836168,188.51239444834107,3.0804164647242795,0.0,0.0
0,37,N03,0,185.0,190.961395141177,190.961395141177,190.961395141177,193.80360994272496,2.842214801547964,0.0,0.0
0,38,N03,0,190.0,195.08039428142803,195.08039428142803,195.08039428142803,197.64182960027443,2.561435318846409,0.0,0.0
0,39,N03,0,195.0,202.3056925927773,202.3056925927773,202.3056925927773,205.56058935647897,3.2548967637016797,0.0,0.0
0,40,N03,0,200.0,206.43793037417836,206.43793037417836,206.43793037417836,209.76340831603054,3.325477941852158,0.0,0.0
0,41,N03,0,205.0,210.8623655036217,210.8623655036217,210.8623655036217,213.98672447780075,3.124358974179059,0.0,0.0
0,42,N03,0,210.0,216.10586524722095,216.10586524722095,216.10586524722095,218.42783306211408,2.321967814893115,0.0,0.0
0,43,N03,0,215.0,220.60716008749162,220.60716008749162,220.60716008749162,223.98785585126768,3.380695763776067,0.0,0.0
0,44,N03,0,220.0,225.12938262960432,225.12938262960432,225.12938262960432,229.12229247444094,3.992909844836622,0.0,0.0
0,45,N03,0,225.0,230.75489726770022,230.75489726770022,230.75489726770022,234.15150847929897,3.396611211598765,0.0,0.0
0,46,N03,0,230.0,236.27925755910908,236.27925755910908,236.27925755910908,239.97060161800516,3.6913440588960658,0.0,0.0
0,47,N03,0,235.0,241.15367069209668,241.15367069209668,241.15367069209668,243.29811947765427,2.144448785557578,0.0,0.0
0,48,N03,0,240.0,244.78425419970804,244.78425419970804,244.78425419970804,247.61316709636188,2.8289128966538333,0.0,0.0
0,49,N03,0,245.0,251.38487542005194,251.38487542005194,251.38487542005194,253.92462083871712,2.5397454186651673,0.0,0.0
0,50,N03,0,250.0,257.06235241572506,257.06235241572506,257.06235241572506,260.31348730044584,3.251134884720783,0.0,0.0
0,51,N03,0,255.0,260.681384256566,260.681384256566,260.681384256566,264.42730694842857,3.7459226918625608,0.0,0.0
0,52,N03,0,260.0,266.00469264741054,266.00469264741054,266.00469264741054,268.9135626600046,2.908870012594045,0.0,0.0
0,53,N03,0,265.0,270.7405943080615,270.7405943080615,270.7405943080615,273.76439807258976,3.0238037645283082,0.0,0.0
0,54,N03,0,270.0,276.0585355034378,276.0585355034378,276.0585355034378,278.784678144173,2.7261426407352136,0.0,0.0
0,55,N03,0,275.0,280.511891236037,280.511891236037,280.511891236037,283.35289884993193,2.841007613894954,0.0,0.0
0,56,N03,0,280.0,285.5842213793179,285.5842213793179,285.5842213793179,287.8036607188557,2.219439339537797,0.0,0.0
0,57,N03,0,285.0,290.8422330442911,290.8422330442911,290.8422330442911,294.875187439089,4.032954394797891,0.0,0.0
0,58,N03,0,290.0,295.15311017528546,295.15311017528546,295.15311017528546,298.1635510281942,3.010440852908731,0.0,0.0
0,59,N03,0,295.0,302.1655991960734,302.1655991960734,302.1655991960734,305.26787713133433,3.102277935260902,0.0,0.0
0,0,N04,0,0.0,7.631533380574117,7.631533380574117,7.631533380574117,10.206052802750627,2.5745194221765084,0.0,0.0
0,1,N04,0,5.0,13.360543478936005,13.360543478936005,13.360543478936005,15.981939924639876,2.621396445703871,0.0,0.0
0,2,N04,0,10.0,17.603125224289162,17.603125224289162,17.603125224289162,20.465897161977797,2.862771937688635,0.0,0.0
0,3,N04,0,15.0,23.621789978813254,23.621789978813254,23.621789978813254,27.011728784010714,3.3899388051974615,0.0,0.0
0,4,N04,0,20.0,28.500060729390192,28.500060729390192,28.500060729390192,31.25933271810582,2.7592719887156285,0.0,0.0
0,5,N04,0,25.0,35.07786899913552,35.07786899913552,35.07786899913552,38.19814554590743,3.1202765467719114,0.0,0.0
0,6,N04,0,30.0,38.602969143907984,38.602969143907984,38.602969143907984,41.69797504069791,3.095005896789929,0.0,0.0
0,7,N04,0,35.0,44.84438650030772,44.84438650030772,44.84438650030772,48.376068222988124,3.531681722680401,0.0,0.0
0,8,N04,0,40.0,47.86351598615895,47.86351598615895,48.376068222988124,51.27810486009559,2.902036637107466,0.5125522368291726,0.0
0,9,N04,0,45.0,52.45452852082471,52.45452852082471,52.45452852082471,55.71110209744057,3.2565735766158674,0.0,0.0
0,10,N04,0,50.0,59.33247269065336,59.33247269065336,59.33247269065336,61.966148163057454,2.6336754724040916,0.0,0.0
