run,process,baseline,improved,delta,gain_percent
0,N01,334.12028661033713,333.74366870375377,0.3766179065833626,0.1127192576075417
0,N02,334.12028661033713,333.78034459731316,0.33994201302397187,0.10174240435164723
0,N03,334.12028661033713,333.810058816811,0.31022779352610996,0.09284913426639926
0,N04,334.12028661033713,333.79383432976965,0.3264522805674801,0.09770501632192129
0,N05,334.12028661033713,333.8255298135927,0.2947567967444229,0.08821876688025791
0,N06,334.12028661033713,333.67066042508907,0.4496261852480643,0.1345701543026731
0,N07,334.12028661033713,333.81160780286035,0.308678807476781,0.09238553294932765
0,N08,334.12028661033713,333.8666552489193,0.25363136141783116,0.07591019509498535
0,N09,334.12028661033713,333.77583813515764,0.3444484751794903,0.10309115877815532
0,N10,334.12028661033713,333.87942559102635,0.24086101931078474,0.07208811585621719
0,N11,334.12028661033713,333.71797315502755,0.4023134553095815,0.1204097660130328
0,N12,334.12028661033713,333.8558140436912,0.2644725666459067,0.07915489637848418
1,N01,332.4878901372065,332.1721016069144,0.31578853029208176,0.09497745321243627
1,N02,332.4878901372065,332.18116026382324,0.3067298733832331,0.09225294589124917
1,N03,332.4878901372065,332.19902050562797,0.28886963157850687,0.0868812489559545
1,N04,332.4878901372065,332.14526327850274,0.34262685870373843,0.10304942491660311
1,N05,332.4878901372065,332.15561078618794,0.332279351018542,0.09993727918373857
1,N06,332.4878901372065,331.2553375823456,1.232552554860888,0.3707059990522528
1,N07,332.4878901372065,332.25908118620924,0.22880895099723375,0.06881722847193383
1,N08,332.4878901372065,332.26677342235695,0.22111671484952922,0.06650368973085963
1,N09,332.4878901372065,332.198961947006,0.28892819020046545,0.08689886121303082
1,N10,332.4878901372065,332.1668219036346,0.3210682335718502,0.09656539173181804
1,N11,332.4878901372065,332.2122642297085,0.2756259074979539,0.08289802897308905
1,N12,332.4878901372065,332.1748393277851,0.31305080942138375,0.09415404852555631
2,N01,333.686348776233,333.3853683217639,0.3009804544690837,0.09019861183201068
2,N02,333.686348776233,333.39344262184784,0.29290615438515033,0.08777888441027311
2,N03,333.686348776233,333.38177690043347,0.3045718757995246,0.09127489839381105
2,N04,333.686348776233,333.41721564570486,0.26913313052813237,0.08065452228272323
2,N05,333.686348776233,333.31387047946095,0.37247829677204436,0.11162527269637419
2,N06,333.686348776233,332.6128876125768,1.0734611636561908,0.3216976563749223
2,N07,333.686348776233,333.38690304172843,0.2994457345045589,0.08973868292866978
2,N08,333.686348776233,333.4245378125852,0.2618109636478039,0.07846019611170006
2,N09,333.686348776233,333.38929076892674,0.2970580073062479,0.08902312258073591
2,N10,333.686348776233,333.40126388573077,0.28508489050221897,0.0854349875407682
2,N11,333.686348776233,333.3590258818357,0.3273228943972981,0.09809298330534877
2,N12,333.686348776233,333.401967464578,0.2843813116550109,0.08522413718689895
3,N01,334.28255673076046,333.9318792168456,0.35067751391488855,0.10490452069783976
3,N02,334.28255673076046,333.8514228702604,0.4311338605000401,0.12897288590720157
3,N03,334.28255673076046,334.0045119445009,0.27804478625955653,0.08317657642049829
3,N04,334.28255673076046,334.02000603164583,0.2625506991146267,0.07854154930557493
3,N05,334.28255673076046,333.97340945865386,0.30914727210659976,0.09248082673831967
3,N06,334.28255673076046,333.2351782762477,1.0473784545127387,0.31332130062542374
3,N07,334.28255673076046,333.96037149424996,0.32218523651050646,0.09638110934098261
3,N08,334.28255673076046,333.9445534162941,0.33800331446633436,0.1011130576994392
3,N09,334.28255673076046,333.93854853170495,0.3440081990555086,0.10290940766394265
3,N10,334.28255673076046,334.0172031876396,0.26535354312085246,0.07938001483414968
3,N11,334.28255673076046,333.98746494842277,0.2950917823376926,0.08827615333077847
3,N12,334.28255673076046,333.5978757195836,0.6846810111768491,0.20482104058104006
4,N01,332.9844935291809,332.55368589278567,0.43080763639522957,0.1293776871797413
4,N02,332.9844935291809,332.75394411911304,0.23054941006785157,0.06923728117917524
4,N03,332.9844935291809,332.72292025177876,0.2615732774021353,0.07855419170719206
4,N04,332.9844935291809,332.6326827998137,0.3518107293671733,0.10565378754982252
4,N05,332.9844935291809,332.66018675380144,0.32430677537945485,0.09739395728078684
4,N06,332.9844935291809,332.0200517641561,0.9644417650247874,0.2896356388260071
4,N07,332.9844935291809,332.64326780859835,0.34122572058254264,0.10247495820781802
4,N08,332.9844935291809,332.67559402211816,0.3088995070627334,0.09276693451662582
4,N09,332.9844935291809,332.7167322976874,0.26776123149352316,0.0804125227140819
4,N10,332.9844935291809,332.73198227794387,0.2525112512370242,0.07583273580122299
4,N11,332.9844935291809,332.65649406988524,0.3279994592956541,0.09850292300980978
4,N12,332.9844935291809,332.747930939571,0.23656258960988907,0.07104312489228813
5,N01,333.38628308639926,333.0047499458263,0.3815331405729694,0.11444176318258797
5,N02,333.38628308639926,333.10989038521495,0.2763927011843066,0.08290464101448276
5,N03,333.38628308639926,333.08292197897754,0.30336110742172195,0.09099387791641803
5,N04,333.38628308639926,333.1361180749205,0.2501650114787708,0.07503758377903595
5,N05,333.38628308639926,333.0457605165697,0.3405225698295453,0.10214054599879763
5,N06,333.38628308639926,332.89822342733237,0.4880596590668915,0.1463946430394701
5,N07,333.38628308639926,333.0418570737931,0.34442601260616357,0.10331139284362917
5,N08,333.38628308639926,333.10271084801434,0.2835722383849202,0.08505816008975707
5,N09,333.38628308639926,333.08867261674357,0.2976104696556945,0.08926896058844952
5,N10,333.38628308639926,333.02572262301527,0.3605604633839903,0.1081509593154283
5,N11,333.38628308639926,333.0863515285828,0.2999315578164783,0.08996517644331187
5,N12,333.38628308639926,333.1737897091608,0.2124933772384452,0.06373788845516962
6,N01,332.0411292484392,331.75125484885194,0.2898743995872337,0.08730075103748501
6,N02,332.0411292484392,331.75448170597406,0.2866475424651185,0.08632892651399326
6,N03,332.0411292484392,331.73010816123593,0.31102108720324395,0.09366944628432833
6,N04,332.0411292484392,331.79554261642403,0.2455866320151472,0.07396271436945838
6,N05,332.0411292484392,331.73745050969717,0.3036787387420077,0.09145816948321175
6,N06,332.0411292484392,331.5786930850644,0.46243616337477533,0.13927074769968398
