run,process,baseline,improved,delta,gain_percent
0,N01,327.7474637316509,327.6245035648176,0.1229601668333089,0.03751674091793575
0,N02,327.7474637316509,327.4354214175156,0.31204231413528305,0.09520815526150746
0,N03,327.7474637316509,327.7474637316509,0.0,0.0
0,N04,327.7474637316509,327.7474637316509,0.0,0.0
0,N05,327.7474637316509,327.7474637316509,0.0,0.0
0,N06,327.7474637316509,299.9348728012769,27.812590930373972,8.485982046575357
0,N07,327.7474637316509,326.43938839996576,1.3080753316851315,0.3991107411760603
0,N08,327.7474637316509,327.6020077984389,0.14545593321201977,0.04438049086815037
0,N09,327.7474637316509,327.40796578927836,0.3394979423725317,0.10358522336285773
0,N10,327.7474637316509,326.47673527711584,1.2707284545350603,0.38771572480435484
0,N11,327.7474637316509,326.85555288728096,0.8919108443699315,0.27213356107011694
0,N12,327.7474637316509,327.56099143446096,0.18647229718993685,0.056895115241109656
1,N01,272.60850903358187,271.82491810051596,0.7835909330659092,0.28744184686083324
1,N02,272.60850903358187,272.1604986087747,0.4480104248071939,0.16434205461723309
1,N03,272.60850903358187,272.60850903358187,0.0,0.0
1,N04,272.60850903358187,272.60850903358187,0.0,0.0
1,N05,272.60850903358187,272.60850903358187,0.0,0.0
1,N06,272.60850903358187,248.41302607850193,24.19548295507994,8.875542088122922
1,N07,272.60850903358187,272.40253422678524,0.2059748067966325,0.07555699839554864
1,N08,272.60850903358187,272.3350512413729,0.2734577922089443,0.1003115394960976
1,N09,272.60850903358187,272.4338264763722,0.17468255720967818,0.06407817489958083
1,N10,272.60850903358187,271.95946720182263,0.6490418317592344,0.23808568340736597
1,N11,272.60850903358187,272.39597674897914,0.21253228460273021,0.07796245442087392
1,N12,272.60850903358187,272.2904317157538,0.31807731782805604,0.11667915977959184
2,N01,309.8472072621946,307.76752772318304,2.079679539011579,0.6711951859716914
2,N02,309.8472072621946,309.5772388720219,0.26996839017272123,0.0871295218563233
2,N03,309.8472072621946,309.8472072621946,0.0,0.0
2,N04,309.8472072621946,309.8472072621946,0.0,0.0
2,N05,309.8472072621946,309.8472072621946,0.0,0.0
2,N06,309.8472072621946,285.01541639941996,24.831790862774653,8.014205156853919
2,N07,309.8472072621946,309.69451216448374,0.15269509771087542,0.04928077262986717
2,N08,309.8472072621946,308.7633160491762,1.0838912130184326,0.3498147434006843
2,N09,309.8472072621946,309.5688500342401,0.27835722795452966,0.08983693298838807
2,N10,309.8472072621946,308.74268826135426,1.1045190008403551,0.35647214980566355
2,N11,309.8472072621946,309.4466058690444,0.40060139315022525,0.12928998027444988
2,N12,309.8472072621946,309.13201619451695,0.7151910676776652,0.23082056281774588
3,N01,292.7496344765928,292.44187510390395,0.30775937268884945,0.10512715865182636
3,N02,292.7496344765928,291.77589872489324,0.9737357516995644,0.3326172391096259
3,N03,292.7496344765928,292.7496344765928,0.0,0.0
3,N04,292.7496344765928,292.7496344765928,0.0,0.0
3,N05,292.7496344765928,292.7496344765928,0.0,0.0
3,N06,292.7496344765928,268.7772076449408,23.972426831652,8.188712814112412
3,N07,292.7496344765928,291.76469708337777,0.9849373932150343,0.33644359453292033
3,N08,292.7496344765928,292.3441196960718,0.40551478052100265,0.13851931232844156
3,N09,292.7496344765928,292.3208630032055,0.4287714733873145,0.14646353842726914
3,N10,292.7496344765928,292.5611880039637,0.18844647262909575,0.06437120680475632
3,N11,292.7496344765928,292.4858314718566,0.26380300473618945,0.09011215512116452
3,N12,292.7496344765928,291.8993091705897,0.8503253060031284,0.29046161151436634
4,N01,299.1626225119931,298.8888241195876,0.2737983924055243,0.09152159120230603
4,N02,299.1626225119931,298.9747072477395,0.18791526425360416,0.06281375082078339
4,N03,299.1626225119931,299.1626225119931,0.0,0.0
4,N04,299.1626225119931,299.1626225119931,0.0,0.0
4,N05,299.1626225119931,299.1626225119931,0.0,0.0
4,N06,299.1626225119931,274.66418889904395,24.498433612949157,8.189002157837095
4,N07,299.1626225119931,298.0665640149444,1.0960584970487162,0.36637548094925404
4,N08,299.1626225119931,298.8361659895728,0.3264565224203011,0.10912343249271182
4,N09,299.1626225119931,297.1228591220369,2.0397633899561924,0.6818242776550137
4,N10,299.1626225119931,299.05075572629426,0.11186678569885089,0.03739330293321194
4,N11,299.1626225119931,298.42645127097774,0.73617124101537,0.2460772789173747
4,N12,299.1626225119931,299.0316345042698,0.13098800772331742,0.04378488416214705
5,N01,320.96752504757234,320.7263461915882,0.24117885598411704,0.07514120188588257
5,N02,320.96752504757234,320.6981456679213,0.26937937965101355,0.08392730062366507
5,N03,320.96752504757234,320.96752504757234,0.0,0.0
5,N04,320.96752504757234,320.96752504757234,0.0,0.0
5,N05,320.96752504757234,320.96752504757234,0.0,0.0
5,N06,320.96752504757234,292.827573423336,28.139951624236346,8.767227033347243
5,N07,320.96752504757234,320.27516947760415,0.6923555699681856,0.2157089163040927
5,N08,320.96752504757234,320.15807605002766,0.8094489975446777,0.2521903103513992
5,N09,320.96752504757234,320.17615632492385,0.7913687226484853,0.2465572560747983
5,N10,320.96752504757234,320.4699504825457,0.497574565026639,0.15502333606893431
5,N11,320.96752504757234,320.6897754994924,0.277749548079953,0.08653509355464739
5,N12,320.96752504757234,320.8742734357669,0.09325161180544228,0.02905328562184631
6,N01,286.321897719387,286.0294710676266,0.29242665176036553,0.1021321296378671
6,N02,286.321897719387,285.1220316496195,1.199866069767495,0.41906192971081707
6,N03,286.321897719387,286.321897719387,0.0,0.0
6,N04,286.321897719387,286.321897719387,0.0,0.0
6,N05,286.321897719387,286.321897719387,0.0,0.0
6,N06,286.321897719387,263.8586023571804,22.463295362206566,7.84546887301717
6,N07,286.321897719387,285.9183964913295,0.40350122805750743,0.14092573123867858
6,N08,286.321897719387,285.5110034102958,0.810894309091168,0.28321072036407574
6,N09,286.321897719387,286.02492746150284,0.29697025788414066,0.10371901703976191
6,N10,286.321897719387,286.06196905024325,0.2599286691437328,0.09078197344112285
6,N11,286.321897719387,286.145106107663,0.17679161172395652,0.061745752990650805
6,N12,286.321897719387,286.18613227987646,0.13576543951052145,0.04741706470651431
7,N01,276.0348232077575,275.0529639070634,0.9818593006941114,0.3557012442430553
7,N02,276.0348232077575,274.8144369680256,1.2203862397319085,0.4421131455625747
7,N03,276.0348232077575,276.0348232077575,0.0,0.0
7,N04,276.0348232077575,276.0348232077575,0.0,0.0
7,N05,276.0348232077575,276.0348232077575,0.0,0.0
7,N06,276.0348232077575,265.38394326615884,10.650879941598646,3.858527637138835
7,N07,276.0348232077575,275.1309787357255,0.9038444720320058,0.3274385679055166
7,N08,276.0348232077575,275.6936038298644,0.34121937789308276,0.12361461279697458
7,N09,276.0348232077575,275.6929888166996,0.34183439105788693,0.123837415542533
7,N10,276.0348232077575,275.4193331535442,0.6154900542132964,0.22297550977836159
7,N11,276.0348232077575,274.89432620607386,1.1404970016836273,0.4131714210656794
7,N12,276.0348232077575,274.4397863267225,1.5950368810349573,0.5778390068685115
8,N01,314.14693645552535,313.8502385040486,0.2966979514767445,0.09444559759975531
8,N02,314.14693645552535,313.73790860752183,0.4090278480035181,0.1302027174348795
8,N03,314.14693645552535,314.14693645552535,0.0,0.0
8,N04,314.14693645552535,314.14693645552535,0.0,0.0
8,N05,314.14693645552535,314.14693645552535,0.0,0.0
8,N06,314.14693645552535,290.4828872023673,23.664049253158055,7.53279644237697
8,N07,314.14693645552535,313.80666342999984,0.3402730255255051,0.10831651881274305
8,N08,314.14693645552535,313.48405846164,0.6628779938853313,0.21100889964565253
8,N09,314.14693645552535,313.86141024105063,0.2855262144747144,0.09088938370568421
8,N10,314.14693645552535,313.81743029698146,0.329506158543893,0.10488918410654056
