run,makespan,throughput,mean_flow
0,327.7474637316509,0.18306777821208733,156.70913078213368
1,272.60850903358187,0.22009584444999394,125.4788719643053
2,309.8472072621946,0.1936438302289671,144.5972057267182
3,292.7496344765928,0.2049532874986301,126.73409321960453
4,299.1626225119931,0.20055981424482486,136.14054887458357
5,320.96752504757234,0.18693479968450727,147.76733462696342
6,286.321897719387,0.2095543529080814,133.70714396176055
7,276.0348232077575,0.21736387932054874,132.69630281695152
8,314.14693645552535,0.19099342707896935,148.4713148188679
9,289.52812971971343,0.20723374981935205,137.0558633288688
10,287.17982202516555,0.20892832782221796,135.6799787050855
11,279.3272241790798,0.21480183385753096,128.74443300203677
12,307.48929761567337,0.19512874257819918,137.27606591300804
13,297.94673540505505,0.2013782762829427,135.50214944360445
14,303.11766621437664,0.19794293334775698,136.94113862846987
15,293.0832148253369,0.20472001453838642,132.72293441306388
16,285.887533565413,0.2098727399957494,132.9657401071271
17,294.67102349210984,0.20361689890287624,135.83502499260393
18,303.34992724975086,0.19779137758157903,133.81130001301412
19,298.3958432828374,0.20107518703981547,139.62583254502985
20,332.10588686642484,0.18066527084517592,151.287521016576
21,285.52797180427564,0.21013703008099302,132.6900433227832
22,320.98300102822094,0.1869257867482047,148.5377155450295
23,310.24034463207175,0.19339844426474176,151.06352134171476
24,331.70013459089705,0.18088626968451824,146.8970592222351
25,316.63079358516245,0.18949515086839502,140.05971940817955
26,319.2375391757828,0.18794782140881625,154.9816496484637
27,301.0674982410176,0.19929085786592415,129.93754548154942
28,316.8768379582621,0.18934801415780028,149.58145216771968
29,279.2936365949836,0.21482766571946188,132.2273869973705
30,292.1344786162539,0.20538486345124515,129.43979235460014
31,340.9027276702467,0.176003285189427,159.5868284567073
32,311.02150365277043,0.19291270634131136,142.07038839260312
33,306.4725874010472,0.19577607416315038,155.43098718680974
34,291.97909143913887,0.20549416639481052,140.6040544111224
35,299.15230305042314,0.20056673269163097,137.07352563221562
36,315.5842283304819,0.1901235696011006,143.87755895420185
37,322.5381075031076,0.18602453044845843,150.40517877015182
38,290.18421980038306,0.20676520605177579,138.1026199520007
39,294.56211776072166,0.20369218029841546,130.8648522502665
40,326.17839864624966,0.18394841672232198,151.80047483481025
41,298.7400537756535,0.2008435067266157,131.04178849617693
42,312.05182034909825,0.1922757570613652,150.6489229628742
43,300.1652936199103,0.19988986493547145,134.639319892335
44,302.82404350073347,0.19813486177115483,138.93814964805617
45,296.48467017906574,0.2023713400216012,134.3164670318789
46,280.5331974102379,0.21387843062387715,127.29336526295315
47,332.6399219149298,0.18037522271708734,154.03419585353177
48,270.6158900421773,0.2217164704949462,124.1092480465461
49,299.01984389380596,0.20065557930432346,147.376186294447
