run,process,queue_total,queue_mean,sync_total,sync_mean,service_mean,utilization,queue_time_average
0,N01,1.911413851078649,0.03185689751797748,0.0,0.0,2.699826660398145,0.4699245280643534,0.0055449254395918725
0,N02,16.285297411307077,0.2714216235217846,0.0,0.0,2.967008557570403,0.5164294866150985,0.04724291385474567
0,N03,27.4705990708457,0.4578433178474283,0.0,0.0,2.8950574085164793,0.5039058641696978,0.07969096987698536
0,N04,43.583025035603114,0.7263837505933852,0.0,0.0,2.921891185393513,0.508576478813256,0.12643239145615118
0,N05,12.762278363192863,0.2127046393865477,0.0,0.0,2.4640156438117975,0.42887990016021493,0.037022794369354614
0,N06,604.6396867887606,10.077328113146011,0.0,0.0,4.957696177210474,0.8629231907868161,1.7540324818562318
0,N07,53.880550556950396,0.8980091759491733,0.0,0.0,2.774712336776912,0.48295892640083127,0.1563050489112298
0,N08,26.104735738182647,0.4350789289697108,0.0,0.0,2.7603464436404437,0.4804584378874753,0.07572866190479233
0,N09,39.33352928030788,0.6555588213384647,0.0,0.0,2.9873893266118485,0.519976908163998,0.11410479578361951
0,N10,44.08941193956339,0.7348235323260565,0.0,0.0,3.115535088191916,0.5422816129131094,0.1279013970430161
0,N11,29.507066293600666,0.4917844382266778,0.0,0.0,2.751245428460209,0.4788743397947305,0.08559866951198417
0,N12,50.652012760028555,0.8442002126671426,0.0,0.0,2.9934478692095783,0.5210314417060055,0.14693920626405352
1,N01,4.900494743092068,0.0816749123848678,0.0,0.0,3.226455944443517,0.5668000576003469,0.014348048087862796
1,N02,9.640032539019709,0.1606672089836618,0.0,0.0,2.9543524859789967,0.5189989226750275,0.0282248339585288
1,N03,45.64066011909581,0.7606776686515969,0.0,0.0,2.9832577759691126,0.5240767914925352,0.13363025989849234
1,N04,32.715436989420034,0.5452572831570006,0.0,0.0,2.8874567342169835,0.5072471688606832,0.09578679046668351
1,N05,59.2115837154352,0.9868597285905866,0.0,0.0,3.049080508855537,0.5356400452402544,0.17336426117080656
1,N06,169.1737705999813,2.819562843333022,0.0,0.0,4.153459666835926,0.7296492556972936,0.4953200693042756
1,N07,19.58927241960142,0.3264878736600237,0.0,0.0,2.9015924650975893,0.5097304301279411,0.05735498912204527
1,N08,37.4840095406721,0.624733492344535,0.0,0.0,2.843773518565712,0.4995732227186479,0.10974858654294178
1,N09,75.25275032451154,1.2542125054085256,0.0,0.0,3.0776987153387783,0.5406674813380741,0.22033083127413913
1,N10,32.24984618510963,0.5374974364184939,0.0,0.0,2.8617163912684327,0.5027252946689662,0.094423597646422
1,N11,38.738620046771516,0.645643667446192,0.0,0.0,2.687087441345609,0.4720477647168204,0.1134219323614283
1,N12,31.8457065075456,0.53076177512576,0.0,0.0,2.6798685948082084,0.47077961083415143,0.0932403261948862
2,N01,10.283548079529623,0.1713924679921604,0.0,0.0,3.3987608508722107,0.6010400394450327,0.030309203925352253
2,N02,21.180517842463146,0.3530086307077191,0.0,0.0,2.8979279679064827,0.5124722852131216,0.062426375562892426
2,N03,19.09017151139312,0.31816952518988534,0.0,0.0,2.8190612982301197,0.4985254297757893,0.056265395643021104
2,N04,24.668693223044137,0.4111448870507356,0.0,0.0,3.2150094362190287,0.5685452678629466,0.07270724536772911
2,N05,41.024800816950346,0.6837466802825057,0.0,0.0,3.0074464609531266,0.5318396376891934,0.12091440078284547
2,N06,234.67165724991847,3.911194287498641,0.0,0.0,4.705435697431166,0.8321136382585771,0.6916592464080246
2,N07,32.58901182902145,0.5431501971503575,0.0,0.0,3.097642960690455,0.5477900708436813,0.09605118754855943
2,N08,39.854119475988604,0.66423532459981,0.0,0.0,2.92258632627145,0.5168328923092421,0.1174639944425041
2,N09,38.311230157276924,0.638520502621282,0.0,0.0,2.874231839230239,0.5082818397127832,0.11291656133542624
2,N10,29.642101171150706,0.49403501951917844,0.0,0.0,2.870494878714871,0.5076209921291749,0.08736561371855077
2,N11,26.908060966163774,0.44846768276939625,0.0,0.0,3.0436250956985584,0.5382375012072698,0.0793074433796563
2,N12,27.63799787161347,0.4606332978602245,0.0,0.0,2.918766787807272,0.5161574415641325,0.08145882210116535
3,N01,18.09949263770472,0.301658210628412,0.0,0.0,3.0730397133067324,0.5179490171894039,0.05084333048009162
3,N02,27.20735593028968,0.45345593217149466,0.0,0.0,2.983192875210563,0.5028056784007843,0.07642825225782808
3,N03,63.082499574908056,1.0513749929151344,0.0,0.0,3.390719610613588,0.5714927413002329,0.1772052088750718
3,N04,53.64577707549279,0.8940962845915464,0.0,0.0,2.9841636424207016,0.5029692974780886,0.15069648786887171
3,N05,26.78605872992533,0.4464343121654222,0.0,0.0,2.6165767982702604,0.4410139495419548,0.0752447852282695
3,N06,263.0451283892994,4.3840854731549905,0.0,0.0,4.449946725043954,0.7500213950380753,0.7389207344969703
3,N07,13.924375435962162,0.2320729239327027,0.0,0.0,2.4264131138067593,0.40896259236408056,0.03911499820413054
3,N08,47.28920895305751,0.7881534825509585,0.0,0.0,3.197105379395813,0.5388598077462371,0.13284023630218816
