run,process,baseline,improved,delta,gain_percent
8,N03,341.7509715616325,341.36650065747557,0.38447090415695584,0.1125003105039071
8,N04,341.7509715616325,340.55576853596926,1.195203025663261,0.34972922540696105
8,N05,341.7509715616325,340.2642855482652,1.4866860133673185,0.4350202741411094
8,N06,341.7509715616325,333.32034957283724,8.43062198879528,2.466890423243427
8,N07,341.7509715616325,341.410698536107,0.3402730255255051,0.09956753713694684
8,N08,341.7509715616325,341.0880935677472,0.6628779938853313,0.1939652112344575
8,N09,341.7509715616325,341.4654453471578,0.2855262144747144,0.08354803299314735
8,N10,341.7509715616325,341.42146540308863,0.329506158543893,0.09641703636955681
8,N11,341.7509715616325,341.4155726149083,0.33539894672424,0.09814132939889916
8,N12,341.7509715616325,341.5795370517616,0.17143450987094866,0.050163576445028946
9,N01,346.38319226956577,346.06498884616417,0.3182034234015987,0.09186456805732168
9,N02,346.38319226956577,346.0528044899208,0.3303877796449797,0.09538216259288412
9,N03,346.38319226956577,346.0517759772888,0.33141629227696967,0.09567909173232966
9,N04,346.38319226956577,343.7880640758661,2.5951281936996793,0.7492073090197958
9,N05,346.38319226956577,346.2726612224717,0.1105310470940708,0.03191004920586685
9,N06,346.38319226956577,345.97888721760705,0.40430505195871547,0.11672190250041728
9,N07,346.38319226956577,345.9971323487822,0.3860599207835662,0.11145457672297299
9,N08,346.38319226956577,346.1085155024816,0.274676767084145,0.07929852637606716
9,N09,346.38319226956577,344.4869831531153,1.89620911645045,0.547431041334928
9,N10,346.38319226956577,346.0829952828617,0.3001969867040657,0.08666615280525604
9,N11,346.38319226956577,345.8095416676974,0.573650601868394,0.16561155814453085
9,N12,346.38319226956577,345.9765090621483,0.40668320741747266,0.11740847029926892
10,N01,340.75107861423555,339.92745447809904,0.823624136136516,0.24170844579158066
10,N02,340.75107861423555,340.5531917648601,0.1978868493754362,0.058073726480984675
10,N03,340.75107861423555,339.2060029208129,1.545075693422632,0.4534323705463051
10,N04,340.75107861423555,340.41605854959147,0.33502006464408396,0.09831812301417843
10,N05,340.75107861423555,339.8182687269185,0.9328098873170347,0.2737511180039636
10,N06,340.75107861423555,340.3272329640412,0.42384565019438014,0.12438571050694046
10,N07,340.75107861423555,340.37627808993597,0.3748005242995873,0.10999246893768432
10,N08,340.75107861423555,340.4984326189373,0.25264599529828047,0.07414385783479827
10,N09,340.75107861423555,340.4554498953919,0.29562871884365904,0.08675797008359303
10,N10,340.75107861423555,340.28611655528323,0.4649620589523238,0.1364521165547674
10,N11,340.75107861423555,340.4646081103983,0.286470503837279,0.08407031461273594
10,N12,340.75107861423555,339.1087408351332,1.6423377791023768,0.48197581230892245
11,N01,339.5870605421265,339.3311296426294,0.2559308994971161,0.07536532725615067
11,N02,339.5870605421265,339.2569225865121,0.3301379556144184,0.09721747203423378
