run,process,baseline,improved,delta,gain_percent
0,N01,324.805917901957,324.42929999537364,0.3766179065833626,0.11595167631676129
0,N02,324.805917901957,324.46597588893303,0.33994201302397187,0.10466004290186108
0,N03,324.805917901957,324.805917901957,0.0,0.0
0,N04,324.805917901957,324.805917901957,0.0,0.0
0,N05,324.805917901957,324.805917901957,0.0,0.0
0,N06,324.805917901957,324.35629171670894,0.4496261852480643,0.138429185081469
0,N07,324.805917901957,324.4972390944802,0.308678807476781,0.09503484710828329
0,N08,324.805917901957,324.55228654053917,0.25363136141783116,0.07808705058581784
0,N09,324.805917901957,324.4614694267775,0.3444484751794903,0.10604747518284516
0,N10,324.805917901957,324.5650568826462,0.24086101931078474,0.07415536664682597
0,N11,324.805917901957,324.4036044466474,0.4023134553095815,0.12386272328665521
0,N12,324.805917901957,324.5414453353111,0.2644725666459067,0.08142479926296725
1,N01,322.85013172419866,322.5343431939066,0.31578853029208176,0.09781273081897039
1,N02,322.85013172419866,322.5434018508154,0.3067298733832331,0.09500689119906056
1,N03,322.85013172419866,322.85013172419866,0.0,0.0
1,N04,322.85013172419866,322.85013172419866,0.0,0.0
1,N05,322.85013172419866,322.85013172419866,0.0,0.0
1,N06,322.85013172419866,321.736615096351,1.1135166278476731,0.3449020206065511
1,N07,322.85013172419866,322.6213227732014,0.22880895099723375,0.07087156810971924
1,N08,322.85013172419866,322.62901500934913,0.22111671484952922,0.06848896535015904
1,N09,322.85013172419866,322.5612035339982,0.28892819020046545,0.08949297578335458
1,N10,322.85013172419866,322.5290634906268,0.3210682335718502,0.09944807265747976
1,N11,322.85013172419866,322.5745058167007,0.2756259074979539,0.08537271024978642
1,N12,322.85013172419866,322.5370809147773,0.31305080942138375,0.09696474576284633
2,N01,324.22451574523603,323.92353529076695,0.3009804544690837,0.09283087485758891
2,N02,324.22451574523603,323.9316095908509,0.29290615438515033,0.09034053261268665
2,N03,324.22451574523603,324.22451574523603,0.0,0.0
2,N04,324.22451574523603,324.22451574523603,0.0,0.0
2,N05,324.22451574523603,324.22451574523603,0.0,0.0
2,N06,324.22451574523603,323.30526319912656,0.919252546109476,0.2835234541091247
