run,process,queue_total,queue_mean,sync_total,sync_mean,service_mean,utilization,queue_time_average
0,N01,3540.000000000001,59.000000000000014,0.0,0.0,3.0000000000000004,0.5940594059405941,11.683168316831686
0,N02,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
0,N03,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
0,N04,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
0,N05,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
0,N06,2654.999999999999,44.249999999999986,0.0,0.0,4.5,0.8910891089108911,8.762376237623759
0,N07,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
0,N08,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
0,N09,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
0,N10,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
0,N11,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
0,N12,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
1,N01,3540.000000000001,59.000000000000014,0.0,0.0,3.0000000000000004,0.5940594059405941,11.683168316831686
1,N02,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
1,N03,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
1,N04,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
1,N05,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
1,N06,2654.999999999999,44.249999999999986,0.0,0.0,4.5,0.8910891089108911,8.762376237623759
1,N07,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
1,N08,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
1,N09,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
1,N10,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
1,N11,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
1,N12,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
2,N01,3540.000000000001,59.000000000000014,0.0,0.0,3.0000000000000004,0.5940594059405941,11.683168316831686
2,N02,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
2,N03,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
2,N04,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
2,N05,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
2,N06,2654.999999999999,44.249999999999986,0.0,0.0,4.5,0.8910891089108911,8.762376237623759
2,N07,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
2,N08,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
2,N09,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
2,N10,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
2,N11,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
2,N12,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
3,N01,3540.000000000001,59.000000000000014,0.0,0.0,3.0000000000000004,0.5940594059405941,11.683168316831686
3,N02,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
3,N03,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
3,N04,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
3,N05,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
3,N06,2654.999999999999,44.249999999999986,0.0,0.0,4.5,0.8910891089108911,8.762376237623759
3,N07,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
3,N08,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
3,N09,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
3,N10,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
3,N11,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
3,N12,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
4,N01,3540.000000000001,59.000000000000014,0.0,0.0,3.0000000000000004,0.5940594059405941,11.683168316831686
4,N02,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
4,N03,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
4,N04,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
4,N05,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
4,N06,2654.999999999999,44.249999999999986,0.0,0.0,4.5,0.8910891089108911,8.762376237623759
4,N07,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
4,N08,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
4,N09,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
4,N10,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
4,N11,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
4,N12,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
5,N01,3540.000000000001,59.000000000000014,0.0,0.0,3.0000000000000004,0.5940594059405941,11.683168316831686
5,N02,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
5,N03,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
5,N04,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
5,N05,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
5,N06,2654.999999999999,44.249999999999986,0.0,0.0,4.5,0.8910891089108911,8.762376237623759
5,N07,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
5,N08,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
5,N09,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
5,N10,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
5,N11,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
5,N12,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
6,N01,3540.000000000001,59.000000000000014,0.0,0.0,3.0000000000000004,0.5940594059405941,11.683168316831686
6,N02,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
6,N03,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
6,N04,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
6,N05,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
6,N06,2654.999999999999,44.249999999999986,0.0,0.0,4.5,0.8910891089108911,8.762376237623759
6,N07,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
6,N08,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
6,N09,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
6,N10,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
6,N11,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
6,N12,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
7,N01,3540.000000000001,59.000000000000014,0.0,0.0,3.0000000000000004,0.5940594059405941,11.683168316831686
7,N02,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
7,N03,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
7,N04,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
7,N05,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
7,N06,2654.999999999999,44.249999999999986,0.0,0.0,4.5,0.8910891089108911,8.762376237623759
7,N07,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
7,N08,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
7,N09,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
7,N10,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
7,N11,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
7,N12,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
8,N01,3540.000000000001,59.000000000000014,0.0,0.0,3.0000000000000004,0.5940594059405941,11.683168316831686
8,N02,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
8,N03,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
8,N04,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
8,N05,0.0,0.0,0.0,0.0,3.0000000000000004,0.5940594059405941,0.0
8,N06,2654.999999999999,44.249999999999986,0.0,0.0,4.5,0.8910891089108911,8.762376237623759
